00:47:53.056 febs [SessionValidationThread-1] INFO  o.a.s.s.m.AbstractValidatingSessionManager - Validating all active sessions...
14:20:42.192 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample_COUNT
14:20:42.192 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:20:42.192 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:42.194 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:20:42.194 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:42.194 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:42.364 febs [asyncTaskExecutor-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:42.364 febs [asyncTaskExecutor-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 161 ms
14:20:42.364 febs [asyncTaskExecutor-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2782,'voteAdmin','获取投票项目信息',12,'com.xsz.vote.controller.TbDVoteTopicController.VoteTopicList()','request: "QueryRequest{pageSize=10, pageNum=1}"  voteTopic: "com.xsz.vote.domain.VoteTopic@3ecc64b"','127.0.0.1','2020-6-23 14:20:42','内网IP|0|0|内网IP|内网IP' )
14:20:45.212 febs [http-nio-9020-exec-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:20:45.212 febs [http-nio-9020-exec-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:20:45.212 febs [http-nio-9020-exec-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:45.281 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicOptionMapper.selectByExample_COUNT
14:20:45.281 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:45.281 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,TOPICID,KINDS,OPTIONS,OPTIONSIMG,SORTCODE,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,REMARKS,OPTIONHTML FROM tb_d_vote_topic_options order by CREATETIME
14:20:45.283 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicOptionMapper.selectByExample
14:20:45.283 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:45.283 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,TOPICID,KINDS,OPTIONS,OPTIONSIMG,SORTCODE,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,REMARKS,OPTIONHTML FROM tb_d_vote_topic_options order by CREATETIME
14:20:45.442 febs [asyncTaskExecutor-1] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:45.442 febs [asyncTaskExecutor-1] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 155 ms
14:20:45.442 febs [asyncTaskExecutor-1] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2783,'voteAdmin','获取投票选项信息',7,'com.xsz.vote.controller.TbDVoteTopicOptionsController.VoteTopicOptionList()','request: "QueryRequest{pageSize=10, pageNum=1}"  VoteTopicOption: "com.xsz.vote.domain.VoteTopicOption@350eb13"','127.0.0.1','2020-6-23 14:20:45','内网IP|0|0|内网IP|内网IP' )
14:20:48.587 febs [http-nio-9020-exec-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:20:48.587 febs [http-nio-9020-exec-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:20:48.587 febs [http-nio-9020-exec-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:20:48.676 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample_COUNT
14:20:48.676 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:48.676 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:48.678 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:20:48.678 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:20:48.678 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:48.909 febs [asyncTaskExecutor-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:48.909 febs [asyncTaskExecutor-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 226 ms
14:20:48.909 febs [asyncTaskExecutor-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2784,'voteAdmin','获取投票项目信息',8,'com.xsz.vote.controller.TbDVoteTopicController.VoteTopicList()','request: "QueryRequest{pageSize=10, pageNum=1}"  voteTopic: "com.xsz.vote.domain.VoteTopic@3dccbc83"','127.0.0.1','2020-6-23 14:20:48','内网IP|0|0|内网IP|内网IP' )
14:20:49.408 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample_COUNT
14:20:49.408 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 40 ms
14:20:49.408 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:20:49.410 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:20:49.410 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:49.410 febs [http-nio-9020-exec-10] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:20:49.520 febs [asyncTaskExecutor-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:49.520 febs [asyncTaskExecutor-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 106 ms
14:20:49.520 febs [asyncTaskExecutor-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2785,'voteAdmin','获取投票项目信息',46,'com.xsz.vote.controller.VoteController.voteList()','request: "QueryRequest{pageSize=10, pageNum=1}"  vote: "com.xsz.vote.domain.Vote@35d93576"','127.0.0.1','2020-6-23 14:20:49','内网IP|0|0|内网IP|内网IP' )
14:20:56.421 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:20:56.421 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 3 ms
14:20:56.421 febs [http-nio-9020-exec-6] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:20:56.445 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample_COUNT
14:20:56.445 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:56.446 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:56.447 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:20:56.447 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:56.447 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:56.609 febs [asyncTaskExecutor-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:56.609 febs [asyncTaskExecutor-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 157 ms
14:20:56.609 febs [asyncTaskExecutor-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2786,'voteAdmin','获取投票项目信息',9,'com.xsz.vote.controller.TbDVoteTopicController.VoteTopicList()','request: "QueryRequest{pageSize=10, pageNum=1}"  voteTopic: "com.xsz.vote.domain.VoteTopic@7ef1183f"','127.0.0.1','2020-6-23 14:20:56','内网IP|0|0|内网IP|内网IP' )
14:20:57.536 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:20:57.536 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 3 ms
14:20:57.538 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:20:57.580 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicOptionMapper.selectByExample_COUNT
14:20:57.580 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:57.580 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,TOPICID,KINDS,OPTIONS,OPTIONSIMG,SORTCODE,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,REMARKS,OPTIONHTML FROM tb_d_vote_topic_options order by CREATETIME
14:20:57.582 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicOptionMapper.selectByExample
14:20:57.582 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:20:57.582 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,TOPICID,KINDS,OPTIONS,OPTIONSIMG,SORTCODE,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,REMARKS,OPTIONHTML FROM tb_d_vote_topic_options order by CREATETIME
14:20:57.687 febs [asyncTaskExecutor-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:57.687 febs [asyncTaskExecutor-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 101 ms
14:20:57.687 febs [asyncTaskExecutor-5] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2787,'voteAdmin','获取投票选项信息',8,'com.xsz.vote.controller.TbDVoteTopicOptionsController.VoteTopicOptionList()','request: "QueryRequest{pageSize=10, pageNum=1}"  VoteTopicOption: "com.xsz.vote.domain.VoteTopicOption@e522ae"','127.0.0.1','2020-6-23 14:20:57','内网IP|0|0|内网IP|内网IP' )
14:20:58.890 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample_COUNT
14:20:58.890 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:20:58.890 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:20:58.892 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:20:58.892 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:20:58.892 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:20:58.998 febs [asyncTaskExecutor-1] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:20:58.998 febs [asyncTaskExecutor-1] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 101 ms
14:20:58.998 febs [asyncTaskExecutor-1] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2788,'voteAdmin','获取投票项目信息',7,'com.xsz.vote.controller.VoteController.voteList()','request: "QueryRequest{pageSize=10, pageNum=1}"  vote: "com.xsz.vote.domain.Vote@37b3de77"','127.0.0.1','2020-6-23 14:20:58','内网IP|0|0|内网IP|内网IP' )
14:21:01.510 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:21:01.510 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 3 ms
14:21:01.510 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:21:01.534 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample_COUNT
14:21:01.534 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:21:01.534 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:21:01.535 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:21:01.536 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:21:01.536 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:21:01.654 febs [asyncTaskExecutor-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:21:01.654 febs [asyncTaskExecutor-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 114 ms
14:21:01.654 febs [asyncTaskExecutor-2] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2789,'voteAdmin','获取投票项目信息',7,'com.xsz.vote.controller.TbDVoteTopicController.VoteTopicList()','request: "QueryRequest{pageSize=10, pageNum=1}"  voteTopic: "com.xsz.vote.domain.VoteTopic@5250ccb8"','127.0.0.1','2020-6-23 14:21:01','内网IP|0|0|内网IP|内网IP' )
14:21:03.225 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample_COUNT
14:21:03.225 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 0 ms
14:21:03.225 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:21:03.226 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:21:03.227 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:21:03.227 febs [http-nio-9020-exec-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:21:03.376 febs [asyncTaskExecutor-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:21:03.376 febs [asyncTaskExecutor-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 146 ms
14:21:03.376 febs [asyncTaskExecutor-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> INSERT INTO t_log ( ID,USERNAME,OPERATION,TIME,METHOD,PARAMS,IP,CREATE_TIME,LOCATION ) VALUES( 2790,'voteAdmin','获取投票项目信息',7,'com.xsz.vote.controller.VoteController.voteList()','request: "QueryRequest{pageSize=10, pageNum=1}"  vote: "com.xsz.vote.domain.Vote@67698a14"','127.0.0.1','2020-6-23 14:21:03','内网IP|0|0|内网IP|内网IP' )
14:21:05.330 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteMapper.selectByExample
14:21:05.330 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 2 ms
14:21:05.330 febs [http-nio-9020-exec-3] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,TITLE,VOTECOUNT,DEADLINETIME,ISALL,HEADCONTENT,FOOTERCONTENT,ALLOWSHOWRESULT,ALLOWANONYMAT,FROMUSERID,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,STATUS,MODIFYUSERID,TO_USER,TO_PARTY,TO_TAG,PIC_URL,VOTEURL FROM tb_d_vote order by CREATETIME
14:21:05.354 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample_COUNT
14:21:05.354 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 0 ms
14:21:05.354 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:21:05.355 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.vote.dao.VoteTopicMapper.selectByExample
14:21:05.356 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 1 ms
14:21:05.357 febs [http-nio-9020-exec-7] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> SELECT ID,VOTEID,KINDS,TITLE,MAXVOTE,MIXVOTE,ALLOWUSERDEFINE,SORTCODE,REMARKS,DELMARK,CREATETIME,MODIFYTIME,CREATEUSERID,MODIFYUSERID,OPTIONCOUNT FROM tb_d_vote_topic order by CREATETIME
14:21:05.520 febs [asyncTaskExecutor-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.system.dao.LogMapper.insert
14:21:05.520 febs [asyncTaskExecutor-4] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 160 ms
